created_at,date,month,user_id_str,user_name,user_full_name,full_text,user_verified,urls,retweet_count,favorite_count,media,political elite,other
2019-09-10T01:24:44+00:00,2019-09-10,2019-09,144812834,karrento,tsuto,知り合いの外人が、『日本を経営する一番偉い人が、放射能、汚染水は問題ないです！と言って、問題あると言っている人の話も聞かないということ自体おかしい。自信があるなら、反原発の学者やジャーナリストを、こうだから安全なんだと証拠をそろえて正々堂々論破すればいい。』　まったくその通り。,False,nan,1,3,0,0,1
2019-09-10T01:39:01+00:00,2019-09-10,2019-09,70244743,hideinu,和田秀子,"福島原発「汚染水を海に放出」経産省説明会に地元漁師の怒り
https://t.co/5mf4ijtFzw",False,https://t.co/5mf4ijtFzw,16,13,0,0,1
2019-09-10T03:07:04+00:00,2019-09-10,2019-09,10462562,47news,47NEWS,原発処理水「放出しかない」　環境相が発言 https://t.co/czqsXbbbbq,False,https://t.co/czqsXbbbbq,62,34,0,0,1
2019-09-10T03:17:30+00:00,2019-09-10,2019-09,2383663554,shiratama_ji,天瀬ひみか【公式】予言コード解説サポート,"原発処理水「放出しかない」　環境相が発言

東京電力福島第1原発で増え続ける汚染水を浄化した後の処理水に関し、原田義昭環境相は10日の記者会見で「所管外ではあるが、思い切って放出して希釈する他に選択肢はない」と述べた。 https://t.co/qqsUUQSr9h",False,https://t.co/qqsUUQSr9h,24,7,0,0,1
2019-09-10T03:19:07+00:00,2019-09-10,2019-09,2383663554,shiratama_ji,天瀬ひみか【公式】予言コード解説サポート,"海に「放出しかない」＝福島第1の汚染水処理－原田環境相

原田義昭環境相は10日の閣議後記者会見で、東京電力福島第1原発から出る汚染水処理について、「（海に）放出して希釈するしか方法がない」と述べた。 https://t.co/2Jd4OKdd74",False,https://t.co/2Jd4OKdd74,46,15,0,0,1
2019-09-10T03:29:08+00:00,2019-09-10,2019-09,451468218,sakura0319mluna,みつき ^._.^,"原発処理水「放出しかない」　原田環境相が発言 ｜ 共同通信 https://t.co/rlfEesXjVb

放出するなら早くやった方がいいよ",False,https://t.co/rlfEesXjVb,0,0,0,0,1
2019-09-10T04:03:50+00:00,2019-09-10,2019-09,25080638,azukiglg,加藤AZUKI（芸歴三十ン年）＠「忌」怖い話 大祥忌,原発処理水「放出しかない」　原田環境相が発言 https://t.co/2c5EOb85lP #スマートニュース,False,https://t.co/2c5EOb85lP,9,7,0,0,1
2019-09-10T04:11:42+00:00,2019-09-10,2019-09,900868478227275778,kazu10233147,あらかわ,"原発処理水「放出しかない」　原田環境相が発言

アンダーコントロールしているんだよな安倍。国際法ならぬ国際公約を反故にするつもりか。汚染水は、韓国も問題にするぞ。そもそも漁民が反対している。沖縄も秋田も、そして福島も民意はすべて無視か。 https://t.co/tsqARURdK1",False,https://t.co/tsqARURdK1,278,243,0,0,1
2019-09-10T04:11:45+00:00,2019-09-10,2019-09,957932062224261127,Hiromi19611,Hiromi1961,"放出に伴う風評被害や漁業への影響については「国があらゆる努力をすることも極めて大切だ」
努力で放射性物質の被害がなくなれば幸いですが…
また、国家ぐるみで騙すんですかね？

海に放出しかない」＝福島第１原発の処理水－原田環境相：時事ドットコム https://t.co/12B4h3TGzW @jijicomより",False,https://t.co/12B4h3TGzW,12,10,0,0,1
2019-09-10T04:19:03+00:00,2019-09-10,2019-09,1125077030385491969,shin_shr190506,shin（旧アカウント）,"（ソーラーパネルの有害物質は「良い有害物質」？）
破損したパネルから撒き散らされる「カドミウム 鉛 セレン」は人体に有害な水準。

韓国ソウルより低い福島の放射線量や、人体に影響ないレベルの処理水を「危険だ！！」と喚き散らす反原発左翼は、ソーラーパネルの有害物質を完全に無視している。",False,nan,55,66,0,0,1
2019-09-10T04:23:06+00:00,2019-09-10,2019-09,57184966,gloomynews,deepthroat,朝日◆福島第一原発の汚染水「海に放出以外ない」　原田環境相https://t.co/HrcrEw5rGd 「風評被害などは国が補完することが極めて大切だとしたうえで、「何が今の国家に必要なことかも常に考えておかなければいけない」などと述べた」※国家中心。,False,https://t.co/HrcrEw5rGd,79,45,0,0,1
2019-09-10T04:34:16+00:00,2019-09-10,2019-09,461999811,syouwaoyaji,昭和おやじ,"その水でコーヒーでも入れて、飲んでから言って！！

「海に放出しかない」＝福島第１原発の処理水－原田環境相
 https://t.co/eX2iNmfJ7c",False,https://t.co/eX2iNmfJ7c,39,50,0,0,1
2019-09-10T05:05:28+00:00,2019-09-10,2019-09,1125077030385491969,shin_shr190506,shin（旧アカウント）,"（ソーラーパネルの有害物質に目をつむる「反原発左翼」）
破損したパネルから撒き散らされる「カドミウム 鉛 セレン」は人体に有害な水準。

韓国ソウルより低い福島の放射線量や、人体に影響ないレベルの処理水を「危険だ！」と喚き散らす反原発派なのに

太陽光パネルの有害物質をなぜ無視するの？ https://t.co/xgxZxsiC9r",False,nan,496,623,0,0,1
2019-09-10T05:16:02+00:00,2019-09-10,2019-09,60831140,GreenpeaceJP,グリーンピース・ジャパン,"経済産業省の委員会で議論中なのに、環境相がそんなことを言うのはおかしいです！
「放出しないで」と求める署名にぜひご参加を＞https://t.co/Hibq7ZnTsH

原発処理水「海へ放出するしかない」…所管外の環境相が言及 : 国内 : 読売新聞オンライン https://t.co/xrIqb07mXY",False,"https://t.co/Hibq7ZnTsH , https://t.co/xrIqb07mXY",19,17,0,0,1
2019-09-10T05:25:09+00:00,2019-09-10,2019-09,4602250512,hontounokotoga1,しろくま,"原発処理水「放出しかない」　原田環境相が発言
2019/9/10 12:17  共同通信
https://t.co/zCcMgQrU3h

　タワケ！　米国のトリチウム・OBT問題も知らんのか！
　植物や魚の組織と結合した有機結合型トリチウムの線量係数はトリチウムガスの23000倍",False,https://t.co/zCcMgQrU3h,84,93,0,0,1
2019-09-10T05:27:56+00:00,2019-09-10,2019-09,1445594592,RedGolgo,YELLOW_TAIL,"おれはお前を海に流したい…

原発処理水「海へ放出するしかない」…所管外の原田環境相が言及 : 国内 : 読売新聞オンライン https://t.co/ge4Vm7wCa6",False,https://t.co/ge4Vm7wCa6,6,13,0,0,1
2019-09-10T05:40:21+00:00,2019-09-10,2019-09,187454629,miakiza20100906,"Masato IDA, PhD","「海に放出しかない」＝福島第１原発の処理水－原田環境相 ◆時事 https://t.co/fCW1b2Ansr

…原田義昭 環境相は記者会見で、福島第１原発から出る放射性物質トリチウムを含んだ処理水について、「（海に）放出して希釈するしか方法がない」と述べた。",False,https://t.co/fCW1b2Ansr,9,2,0,0,1
2019-09-10T05:45:50+00:00,2019-09-10,2019-09,544012988,simanekomama,シマシマネコのママ　🌒🏳️‍🌈（緊急事態宣言が出てるのに五輪開催とか・大矛盾だとおもいませんか）,"福島第一原発の汚染水「海に放出以外ない」　原田環境相：朝日新聞デジタル https://t.co/sQ55GLoxO2
松尾一郎 2019年9月10日12時14分

まったくもって、無責任。
こんなこと言う人が大臣な国だから
韓国に心配されちゃうんだよ。",False,https://t.co/sQ55GLoxO2,36,20,0,0,1
2019-09-10T05:46:38+00:00,2019-09-10,2019-09,544012988,simanekomama,シマシマネコのママ　🌒🏳️‍🌈（緊急事態宣言が出てるのに五輪開催とか・大矛盾だとおもいませんか）,「」東京電力福島第一原発の事故を起こした建屋などから発生し、処理後にため続けている汚染水をめぐり、原田義昭環境相兼原子力防災担当相は１０日の記者会見で、「思い切って、（海に）放出して、希釈する以外に、ほかにあまり選択肢がないな」と発言した。」←タンク増やすの検討してますよっ,False,nan,6,4,0,0,1
2019-09-10T05:47:16+00:00,2019-09-10,2019-09,120675466,suhamayuki,suhama　脱原発 脱格差社会,"原発処理水「放出しかない」　原田環境相が発言 ｜ 共同通信 
・海洋放出を懸念する韓国政府に、政府は「処分方法は未定」と回答。
https://t.co/3kJtl3WOqi
原田環境相は汚染に余りにも無知、これで「東京五輪」は大丈夫？！
◆日本食品を輸入規制している国は、韓国や台湾だけじゃない。 https://t.co/TSB6ubtDVk",False,https://t.co/3kJtl3WOqi,2,0,0,0,1
2019-09-10T05:50:24+00:00,2019-09-10,2019-09,544012988,simanekomama,シマシマネコのママ　🌒🏳️‍🌈（緊急事態宣言が出てるのに五輪開催とか・大矛盾だとおもいませんか）,「福島第一原発１～３号機の原子炉では、溶け落ちた核燃料（デブリ）を冷やすための注水で汚染水が生じる。タンクにたまり続ける放射性トリチウムなどを含む汚染水は約１１５万トンに上り、約９８０基のタンクに保管されているが、１日あたり１５０トン前後増え続けている。」,False,nan,7,3,0,0,1
2019-09-10T06:03:36+00:00,2019-09-10,2019-09,265402759,GeorgeBowWow,ジョージ,"環境相が人類破滅作戦を
やろうとしている。
一度垂れ流しを許したら
永遠に出し続けるぞ。
しかも原発処理水などという
「言い換え」を使う姑息さに
反吐が出る。
放射能汚染水だ。

東京新聞:「放出のほか選択肢ない」　原発処理水で原田環境相:政治(TOKYO Web) https://t.co/oOH7IoiXja",False,https://t.co/oOH7IoiXja,59,42,0,0,1
2019-09-10T06:09:09+00:00,2019-09-10,2019-09,620973639,MCANjp,首都圏反原発連合,"タンク増設を含めまだ小委員会で議論中。
勝手に何を言っているんでしょう？(TH)

原発処理水「放出しかない」　原田環境相が発言 https://t.co/bsbzDgRIUH",False,https://t.co/bsbzDgRIUH,40,16,0,0,1
2019-09-10T06:12:55+00:00,2019-09-10,2019-09,3067777777,nonbeiyasu,のんべ安,【天才か？】原田環境大臣「ここは思い切って福島原発の汚染水は太平洋に放出しよう」 : おーるじゃんる https://t.co/DArt3MczfH,False,https://t.co/DArt3MczfH,0,3,0,0,1
2019-09-10T06:22:24+00:00,2019-09-10,2019-09,106692904,kou_1970,鈴木　耕,ジワジワと少しずつ、住民の様子を見ながらそっちの方向へ進んでいく。多分、五輪終了後に一気にやるだろう。→「海に放出しかない」＝福島第１原発の処理水－原田環境相：時事ドットコム https://t.co/mGHVOVh3sU @jijicomさんから,False,https://t.co/mGHVOVh3sU,38,19,0,0,1
2019-09-10T06:58:30+00:00,2019-09-10,2019-09,569200130,kannamitsuta,満田夏花,"この件は、経済産業省のALPS小委員会でようやく陸上保管案についての検討が始まったばかり。
環境省が環境保全上の意見を言うことはありだが、これはありえない。

「海に放出しかない」＝福島第１原発の処理水－原田環境相：時事ドットコム https://t.co/7V2tV0x2LM @jijicomより",False,https://t.co/7V2tV0x2LM,65,39,0,0,1
2019-09-10T07:05:19+00:00,2019-09-10,2019-09,144395772,kinoryuichi,木野龍逸 (Ryuichi KINO),"「これは極めて重要な話なので、軽々にこうすべきとは言えないが」って言いながら放出しかないなんて言っちゃダメです。何にもわかってないな、この人。

→環境相「処理水は海洋放出しかない」福島第一原発 | NHKニュース https://t.co/T7dBSDrOlI",False,https://t.co/T7dBSDrOlI,131,66,0,0,1
2019-09-10T07:16:27+00:00,2019-09-10,2019-09,269125621,Happy11311,ハッピー,環境相「処理水は海洋放出しかない」福島第一原発 | NHKニュース   https://t.co/BkX8tIgMyu,False,https://t.co/BkX8tIgMyu,221,95,0,0,1
2019-09-10T07:22:59+00:00,2019-09-10,2019-09,365379554,aokiaoki1111,青木美希　新刊「いないことにされる私たち」発売,環境相「処理水は海洋放出しかない」福島第一原発 | NHKニュース   https://t.co/JgSOvVV8oA,False,https://t.co/JgSOvVV8oA,320,224,0,0,1
2019-09-10T07:33:12+00:00,2019-09-10,2019-09,544012988,simanekomama,シマシマネコのママ　🌒🏳️‍🌈（緊急事態宣言が出てるのに五輪開催とか・大矛盾だとおもいませんか）,"@atamada11 他の原発がトリチウムを出していると言いたいのですね？＿

福島第一事故の汚染水に含まれのは　トリチウムだけではないことは

既に世界に報道されております。

そして、総量も問題です。

日本の閣僚が軽はずみな発言をするのは厳に慎まれるべきでしょう

https://t.co/358LNPUsrT",False,https://t.co/358LNPUsrT,10,6,0,0,1
2019-09-10T07:35:41+00:00,2019-09-10,2019-09,544012988,simanekomama,シマシマネコのママ　🌒🏳️‍🌈（緊急事態宣言が出てるのに五輪開催とか・大矛盾だとおもいませんか）,"@atamada11 2018年9月28日

汚染水、浄化後も基準２万倍の放射性物質　福島第一原発：朝日新聞デジタル https://t.co/6OBM12i1LJ

「今回分析した浄化されたはずの汚染水約８９万トンのうち、８割超にあたる約７５万トンが基準を上回っていたという。」",False,https://t.co/6OBM12i1LJ,11,4,0,0,1
2019-09-10T07:38:56+00:00,2019-09-10,2019-09,957932062224261127,Hiromi19611,Hiromi1961,"安全か安全でないか、ではない
ほかの選択肢がないと。
これが原発事故というものだ

東京新聞:「放出のほか選択肢ない」　原発処理水で原田環境相:政治(TOKYO Web) https://t.co/acjjmF56Zx",False,https://t.co/acjjmF56Zx,7,6,0,0,1
2019-09-10T07:58:47+00:00,2019-09-10,2019-09,57184966,gloomynews,deepthroat,時事◆韓国「関連動向を注視」＝原発処理水の海洋放出発言でhttps://t.co/eTgMvZxk6v 「福島第１原発から出る放射性物質トリチウムを含んだ処理水をめぐり、原田義昭環境相が「（海に）放出して希釈するしか方法がない」と発言」,False,https://t.co/eTgMvZxk6v,11,7,0,0,1
2019-09-10T08:01:15+00:00,2019-09-10,2019-09,57184966,gloomynews,deepthroat,ソウル聯合ニュース◆福島原発の汚染水処理問題　「まだ決まってない」＝韓国外交部 https://t.co/McXFAdWmmx 「韓国政府は日本側に対し、汚染水の放出問題に関する情報共有を要請する口述書（外交文書）を送り、国際的な協力を求める文書を国際原子力機関（ＩＡＥＡ）に提出している」,False,https://t.co/McXFAdWmmx,20,11,0,0,1
2019-09-10T08:19:33+00:00,2019-09-10,2019-09,94120026,naoyafujiwara,藤原直哉,"環境相「処理水は海洋放出しかない」福島第一原発
https://t.co/eEgbV0y2aa",False,https://t.co/eEgbV0y2aa,27,15,0,0,1
2019-09-10T08:37:10+00:00,2019-09-10,2019-09,409255813,photon2039v2,フォトン,"放出しかないでしょう。
他所の国（韓国含む）の原発も皆そうしてます。

原発処理水「放出しかない」　原田環境相が発言 | 2019/9/10 - 共同通信 https://t.co/CVunoux4Dj",False,https://t.co/CVunoux4Dj,45,118,0,0,1
2019-09-10T08:54:54+00:00,2019-09-10,2019-09,240698532,ishiitakaaki,石井孝明（Ishii Takaaki）,"1間違いでは汚染水はミスリードでトリチウムを含んだ処理水です。
2何の問題もない正論です。韓国の原発のトリチウム排出量は日本の八倍なので韓国に行って
3福島県水揚げは震災前年100億円程度なので補償で解決できる話",False,nan,145,206,0,0,1
2019-09-10T08:54:54+00:00,2019-09-10,2019-09,240698532,ishiitakaaki,石井孝明（Ishii Takaaki）,"1間違いでは汚染水はミスリードでトリチウムを含んだ処理水です。
2何の問題もない正論です。韓国の原発のトリチウム排出量は日本の八倍なので韓国に行って
3福島県水揚げは震災前年100億円程度なので補償で解決できる話",False,nan,145,206,0,0,1
2019-09-10T08:58:39+00:00,2019-09-10,2019-09,68571425,hamemen,🌈白石草,環境相「処理水は海洋放出しかない」福島第一原発 | NHKニュース   https://t.co/jVOJ68vWL6,False,https://t.co/jVOJ68vWL6,11,1,0,0,1
2019-09-10T09:10:34+00:00,2019-09-10,2019-09,70244743,hideinu,和田秀子,環境相「処理水は海洋放出しかない」福島第一原発 | NHKニュース   https://t.co/7LJVJIh3ut,False,https://t.co/7LJVJIh3ut,1,1,0,0,1
2019-09-10T09:10:40+00:00,2019-09-10,2019-09,1149533721231388678,PeachTjapan2,ピーチ太郎2nd,"共同通信「原田環境大臣が会見で、福島原発の処理水は希釈して海洋放出するしかないと発言」
菅長官「処理水の取扱いは経産省の小委員会で風評被害を含め総合的に検討中。現時点で処分方法を決定した事実はない(中略)何れにしろ国際社会に対し、理解を深めて頂くよう透明性をもって丁寧に説明したい」 https://t.co/nn2DxmL9c5",False,nan,25,27,0,0,1
2019-09-10T09:12:56+00:00,2019-09-10,2019-09,154413370,kero_jiji,ケロ爺,"(｡･ˇ_ˇ･)ﾉｵｲｵｲ
福島第1原発の汚染水
除染処理してトリチウムだけ残ってるって
嘘報道やっちゃダメだろ
トリチウム以外の放射性物質も残留してて
問題になってるのが現実だろうが",False,nan,30,22,0,0,1
2019-09-10T09:51:27+00:00,2019-09-10,2019-09,234781762,ombon8,梵,"絶対に許さん！！！

原発処理水処理巡り環境大臣が「海洋放出しかない」 https://t.co/F4SrjuHBUT",False,https://t.co/F4SrjuHBUT,29,29,0,0,1
2019-09-10T10:36:08+00:00,2019-09-10,2019-09,354442287,xo749100naniha,kyouji toyoshima,"福島原発汚染水は海へ放出？

原田環境大臣は、増え続ける原発汚染水は海に希釈して放出する以外に選択肢はないと述べた。
福島原発事故による汚染水を、有害物質を除去する事なく垂れ流すという事だ。
原発事故による放射能汚染の収束の目途が、全く立っていない現在こんな無謀な発言を許せるのか？",False,nan,1,2,0,0,1
2019-09-10T10:46:50+00:00,2019-09-10,2019-09,57653827,Yamakawakenichi,山川健一,完全にコントロールされていると嘘をついてオリンピックを誘致したのは安倍首相だったよね？ 今頃居直って放水するならオリンピックを中止にすべきです。→福島第1原発の処理水「放出しかない」原田環境相が発言 - 毎日新聞 https://t.co/GWlXgJCuOQ,False,https://t.co/GWlXgJCuOQ,81,85,0,0,1
2019-09-10T11:10:15+00:00,2019-09-10,2019-09,120401094,uchida_kawasaki,内田,"東京電力福島第一原発の汚染水処理問題　「まだ決まってない」＝韓国外交部 https://t.co/mLwE1PCNsu 
原田義昭環境相が海に放出して希釈するしかないと発言したことについて",False,https://t.co/mLwE1PCNsu,1,0,0,0,1
2019-09-10T11:32:14+00:00,2019-09-10,2019-09,273502947,harada_hirofumi,原 _ 田 _ 裕 _ 史 🥚 🧷,"これは独断専行か、観測気球だろうな。

一応政府は複数の案を検討中、と諸外国にアッピール中。

原発処理水「放出しかない」　原田環境相が発言:社会:中日新聞(CHUNICHI Web) https://t.co/hPvbC7vEj2",False,https://t.co/hPvbC7vEj2,9,1,0,0,1
2019-09-10T11:33:30+00:00,2019-09-10,2019-09,722948354976534528,nunnun106,クッキー,"原発処理水「放出しかない」 原田環境相が発言

狂っているとしか思えない。原発は要らない！

This guy is cray！
We don't need nuclear power plants!
Don't increase the number of new survivors!
#NoNukes ‼️   #japan 
#原発ゼロ #原発事故
 https://t.co/kVd8GE1I01",False,https://t.co/kVd8GE1I01,147,188,0,0,1
2019-09-10T12:01:28+00:00,2019-09-10,2019-09,883242354978586625,nabe10101948,sasaki.kazuo 命は２の次だったオリンピック,"小泉進次郎が環境大臣

福島原発の汚染水を太平洋に流す❗
だろう。。。。",False,nan,4,6,0,0,1
2019-09-10T12:16:49+00:00,2019-09-10,2019-09,463653424,namiekuwabara,桑ちゃん,"@yuukim （福島第一のトリチウム水にイチャモンをつける韓国は、その8倍以上のトリチウムを日本海に放出 https://t.co/d4Xr5lXRoE　）←アゴラさんは原発稼働させたら日本の原発でもトリチウム垂れ流し知らないんですね。福島第一原発汚染水タンクはSr90,I129等々トリチウム以外の核種基準越えが問題なんですよ",False,https://t.co/d4Xr5lXRoE,1,4,0,0,1
2019-09-10T12:28:48+00:00,2019-09-10,2019-09,762521159413829634,granamoryoko18,YOKO#五輪は中止だ中止🌈🌳💕,"進次郎って、環境相なんだ、、

原発の汚染水を海に流す、と
環境相が宣言して非難轟々の中
おもてなしクリステルと結婚した
進次郎を環境相につける、て
スゴイことするね、安倍政権。",False,nan,33,45,0,0,1
2019-09-10T12:43:35+00:00,2019-09-10,2019-09,544012988,simanekomama,シマシマネコのママ　🌒🏳️‍🌈（緊急事態宣言が出てるのに五輪開催とか・大矛盾だとおもいませんか）,"2018/10/01
福島第一原発事故 汚染水処理問題の現状と市民の反応 https://t.co/L6vpgKRu6a",False,https://t.co/L6vpgKRu6a,0,0,0,0,1
2019-09-10T12:48:11+00:00,2019-09-10,2019-09,2346935388,garagononn,ニャントロ大魔神,小泉進次郎さんの環境大臣就任はエグイ人事だと思いました。原子力規制庁は環境省の外局で、直近の課題といえば原発の処理水（汚染水ではありません）を海に放出する事について、進次郎環境大臣が陣頭指揮をとって関係者や世間に対して説明していかなければならない。稲田氏の防衛大臣のような試練かと,False,nan,300,339,0,0,1
2019-09-10T12:48:11+00:00,2019-09-10,2019-09,2346935388,garagononn,ニャントロ大魔神,小泉進次郎さんの環境大臣就任はエグイ人事だと思いました。原子力規制庁は環境省の外局で、直近の課題といえば原発の処理水（汚染水ではありません）を海に放出する事について、進次郎環境大臣が陣頭指揮をとって関係者や世間に対して説明していかなければならない。稲田氏の防衛大臣のような試練かと,False,nan,300,337,0,0,1
2019-09-10T12:56:34+00:00,2019-09-10,2019-09,60831140,GreenpeaceJP,グリーンピース・ジャパン,"環境大臣が汚染水の海洋放出しかない、と言ってはいけません。トリチウム以外も取りきれてなかったことを忘れている？　当面長期保管が環境上最善の策。「放出しないで」の署名にご参加ください＞https://t.co/Hibq7ZnTsH

原発処理水処理巡り環境大臣が「海洋放出しかない」 https://t.co/I3hcHQxacX",False,"https://t.co/Hibq7ZnTsH , https://t.co/I3hcHQxacX",28,13,0,0,1
2019-09-10T12:56:34+00:00,2019-09-10,2019-09,60831140,GreenpeaceJP,グリーンピース・ジャパン,"環境大臣が汚染水の海洋放出しかない、と言ってはいけません。トリチウム以外も取りきれてなかったことを忘れている？　当面長期保管が環境上最善の策。「放出しないで」の署名にご参加ください＞https://t.co/Hibq7ZnTsH

原発処理水処理巡り環境大臣が「海洋放出しかない」 https://t.co/I3hcHQxacX",False,"https://t.co/Hibq7ZnTsH , https://t.co/I3hcHQxacX",29,13,0,0,1
2019-09-10T13:15:53+00:00,2019-09-10,2019-09,94120026,naoyafujiwara,藤原直哉,"現職の経産省出身の原田環境相が福島原発の汚染水は薄めて海に撒くと言い、その後始末を小泉進次郎にさせる。韓国だけでなくロシア、中国、米国からもいろいろ言ってくるだろうし、五輪に直結する。

小泉進次郎氏、初入閣で環境相に起用へ　あす内閣改造

https://t.co/ubzj36ED50",False,https://t.co/ubzj36ED50,59,61,0,0,1
2019-09-10T13:55:25+00:00,2019-09-10,2019-09,883242354978586625,nabe10101948,sasaki.kazuo 命は２の次だったオリンピック,"政治音痴ですが、
下村甘利萩生田西村高市橋本とロクナ人いないね。

小泉は入閣拒否していたが、菅官房が口説き落としたそうです。

環境大臣に据え置くことで原発の汚染水放出をスムーズに説得する期待。

奥さんが妊娠中であり線量の高い現地に行かない方がいいよ。まー固まってるから良いのか？ https://t.co/q2XE23NTo0",False,nan,5,8,0,0,1
2019-09-10T14:08:55+00:00,2019-09-10,2019-09,762521159413829634,granamoryoko18,YOKO#国会を見よう🌈🌳💕,"ていうか、こんな大臣いた？

ていう感想の人が9割以上じゃね？

環境相「処理水は海洋放出しかない」福島第一原発 | NHKニュース https://t.co/yhX0YMKP2r",False,https://t.co/yhX0YMKP2r,19,24,0,0,1
2019-09-10T14:11:55+00:00,2019-09-10,2019-09,216726259,sugi_moira,Moira_ドラッカーの教えと世界共和国,"河野太郎が外務大臣に就任してから、醜いほどの原発容認に変わったのと同じ。
進次郎はアホだから、河野太郎より変節のアホ度合いが違うだろうね。
原発汚染水は安全だなんて、親父と同じ、私にわかるわけが無い、という台詞をはいて、放水するだろう。
醜い親子だ。",False,nan,48,73,0,0,1
2019-09-10T15:25:29+00:00,2019-09-10,2019-09,275807989,Plutokun_Bot,プルト君,原発処理水「放出しかない」　原田環境相が発言 | 2019/9/10 - 共同通信 https://t.co/JBPe5YHnTn,False,https://t.co/JBPe5YHnTn,14,9,0,0,1
2019-09-10T17:56:53+00:00,2019-09-10,2019-09,148089499,hiroshimilano,ono hiroshi,"基準２万倍の放射能汚染水を海に流すつもりなんですか、日本政府。安倍総理の自民党政権。そうですかそうですか。基準２万倍の放射能汚染水をですか。
↓
汚染水、浄化後も基準２万倍の放射性物質　福島第一原発：朝日新聞デジタル https://t.co/JVX8tFRZ86",False,https://t.co/JVX8tFRZ86,1131,831,0,0,1
2019-09-10T20:25:10+00:00,2019-09-10,2019-09,138396407,vampcanon,Hidehiko Otsubo,"@8bit_HORIJUN 核は人が取り扱うことが許されない。
核廃棄物、汚染水を安全に処分する方法が確立されていない。
でも何時来るか分からない津波が来ることが予測される。
全ての原発を廃炉にして安全に処分する方法を確立すべきだ。
政府も東電も自然災害に対しての対応が適切とは思えない。 https://t.co/ofL7V7ahuY",False,https://t.co/ofL7V7ahuY,0,0,0,0,1
2019-09-10T20:35:43+00:00,2019-09-10,2019-09,138396407,vampcanon,Hidehiko Otsubo,"@aokiaoki1111 @taro34973085 核は人が取り扱うことが許されない。
核廃棄物、汚染水を安全に処分する方法が確立されていない。
でも何時来るか分からない津波が来ることが予測される。
全ての原発を廃炉にして安全に処分する方法を確立すべきだ。
政府も東電も自然災害に対しての対応が適切とは思えない。 https://t.co/ofL7V7ahuY",False,https://t.co/ofL7V7ahuY,3,1,0,0,1
2019-09-10T20:38:47+00:00,2019-09-10,2019-09,138396407,vampcanon,Hidehiko Otsubo,"@1955Toru 核は人が取り扱うことが許されない。
核廃棄物、汚染水を安全に処分する方法が確立されていない。
でも何時来るか分からない津波が来ることが予測される。
全ての原発を廃炉にして安全に処分する方法を確立すべきだ。
政府も東電も自然災害に対しての対応が適切とは思えない。 https://t.co/ofL7V7ahuY",False,https://t.co/ofL7V7ahuY,1,3,0,0,1
2019-09-10T22:09:51+00:00,2019-09-10,2019-09,138396407,vampcanon,Hidehiko Otsubo,"@aokiaoki1111 @taro34973085 @jijicom 核は人が取り扱うことが許されない。
核廃棄物、汚染水を安全に処分する方法が確立されていない。
でも何時来るか分からない津波が来ることが予測される。
全ての原発を廃炉にして安全に処分する方法を確立すべきだ。
政府も東電も自然災害に対しての対応が適切とは思えない。 https://t.co/ofL7V7ahuY",False,https://t.co/ofL7V7ahuY,1,0,0,0,1
2019-09-10T22:13:48+00:00,2019-09-10,2019-09,138396407,vampcanon,Hidehiko Otsubo,"@nunnun106 核は人が取り扱うことが許されない。
核廃棄物、汚染水を安全に処分する方法が確立されていない。
でも何時来るか分からない津波が来ることが予測される。
全ての原発を廃炉にして安全に処分する方法を確立すべきだ。
政府も東電も自然災害に対しての対応が適切とは思えない。 https://t.co/ofL7V7ahuY",False,https://t.co/ofL7V7ahuY,4,6,0,0,1
2019-09-10T22:59:03+00:00,2019-09-10,2019-09,1438041654,arthurclaris,あさくら めひかり里のつぶ,"半年前のだけど良くまとまっている。
処理水は再処理すれば良いこと、トリチウムを含む水は世界中の原子力施設が流していることに言及していないことを除けば。

原発事故から８年「汚染水」が今も大きな課題に  https://t.co/riZlyRQIwC",False,https://t.co/riZlyRQIwC,30,30,0,0,1
2019-09-10T22:59:03+00:00,2019-09-10,2019-09,1438041654,arthurclaris,あさくら ももスキー,"半年前のだけど良くまとまっている。
処理水は再処理すれば良いこと、トリチウムを含む水は世界中の原子力施設が流していることに言及していないことを除けば。

原発事故から８年「汚染水」が今も大きな課題に  https://t.co/riZlyRQIwC",False,https://t.co/riZlyRQIwC,30,30,0,0,1
2019-09-10T23:08:21+00:00,2019-09-10,2019-09,3177660174,EdgeTokyoJ,エッジ(EdgeEdo),"&gt;日本環境相「福島原発汚染水、海に放出するしか方法がない」中央日報 

福島第一のトリチウム水にイチャモンをつける韓国は、その8倍以上のトリチウムを日本海に放出している事実

小泉進次郎新大はイチャモン国家に言葉尻取られないようにしっかり発言してほしい
https://t.co/8NUht0TwhO",False,https://t.co/8NUht0TwhO,24,51,0,0,1
2019-09-10T23:14:46+00:00,2019-09-10,2019-09,60831140,GreenpeaceJP,グリーンピース・ジャパン,"汚染水については、丁寧な議論をしようとしている段階。冗談でなく、水をさすのはやめてください。　
「放出しないで」の署名にぜひご参加を＞https://t.co/Hibq7ZnTsH

東京新聞:環境相「原発処理水放出しかない」　　漁業者反発「軽々で不快」:社会(TOKYO Web) https://t.co/rCRZcYMhkX",False,"https://t.co/Hibq7ZnTsH , https://t.co/rCRZcYMhkX",12,8,0,0,1
