created_at,date,month,user_id_str,user_name,user_full_name,full_text,user_verified,urls,retweet_count,favorite_count,media,political elite,other
2021-04-09T08:12:02+00:00,2021-04-09,2021-04,624214070,JCC_NEWS,JCC株式会社,"2021/04/09 テレ東 ゆうがたサテライト
原発処理水の海洋放出決定へ
東京電力福島第一原発から出る放射性物質を含む処理水について、政府は今日、薄めて海に流す海洋放出とする方針を固めた。漁業関係者などは風評被害の懸念があるとして反対しているが、..
https://t.co/aET3bO8ONf
3795",True,https://t.co/aET3bO8ONf,0,0,0,0,1
2021-04-09T08:17:01+00:00,2021-04-09,2021-04,624214070,JCC_NEWS,JCC株式会社,2021/04/09 テレ東 ゆうがたサテライト 原発処理水の海洋放出決定へ 東京電力福島第一原発から出る放射性物質を含む処理水について、政府は今日、薄めて海に流す海洋放出とする方針を固めた.. https://t.co/XYcwDLlUER 364,True,https://t.co/XYcwDLlUER,0,0,0,0,1
2021-04-09T08:50:38+00:00,2021-04-09,2021-04,154415900,tbs_news,TBS NEWS,風評被害「支援策を講じることが重要」 原発処理水で農水相 https://t.co/rTTybPPIba #tbs #tbs_news #japan #news,True,https://t.co/rTTybPPIba,1,6,1,0,0
2021-04-09T09:01:23+00:00,2021-04-09,2021-04,172623790,kobeshinbun,神戸新聞,福島第１原発処理水、海洋放出へ　風評被害対策、課題に https://t.co/xwmeZYu1ld,True,https://t.co/xwmeZYu1ld,4,9,1,0,0
2021-04-09T09:15:09+00:00,2021-04-09,2021-04,237619547,tv_asahi_news,テレ朝news,"原発のトリチウム含む処理水　「海洋放出」の方針 
https://t.co/rcOMwHSiNr",True,https://t.co/rcOMwHSiNr,4,2,1,0,0
2021-04-09T09:17:01+00:00,2021-04-09,2021-04,624214070,JCC_NEWS,JCC株式会社,2021/04/09 テレ朝 スーパーＪチャンネル ＜いま知る＞原発処理水「海洋放出」・方針固まる 東京電力・福島第一原発の放射性物質のトリチウムを含む処理水はタンクにたまり続け１２５万トン.. https://t.co/briMiAPGhR 260,True,https://t.co/briMiAPGhR,1,1,0,0,1
2021-04-09T09:31:49+00:00,2021-04-09,2021-04,709556964221526016,News_ABEMA,ABEMAニュース,"＼今夜 #アベプラ／

✅原発処理水の海洋放出決定へ
・震災11年目も残る風評被害

✅まん延防止へ 小池知事の側近に聞く 
・重点措置で三鷹に南北格差が？

✅韓国W市長選 文政権ピンチ
・レームダック化で日韓関係は

✅夫を捨てたい妻
・”愛妻家”ひろゆきと考える夫婦とは

@ojimakohei",True,,10,39,1,0,0
2021-04-09T09:44:55+00:00,2021-04-09,2021-04,562773398,Sankei_news,産経ニュース,"原発処理水を海洋放出へ　政府、１３日にも閣僚会議 https://t.co/eEiC9U08uV 

東京電力福島第１原発で汚染水を浄化した後の処理水の処分に関し、政府が海洋放出の方針を固めたことが分かった。１３日にも関係閣僚会議を開いて正式決定する。関係者が９日明らかにした。",True,https://t.co/eEiC9U08uV,75,290,1,0,0
2021-04-09T09:44:55+00:00,2021-04-09,2021-04,562773398,Sankei_news,産経ニュース,"原発処理水を海洋放出へ　政府、１３日にも閣僚会議 https://t.co/eEiC9U08uV 

東京電力福島第１原発で汚染水を浄化した後の処理水の処分に関し、政府が海洋放出の方針を固めたことが分かった。１３日にも関係閣僚会議を開いて正式決定する。関係者が９日明らかにした。",True,https://t.co/eEiC9U08uV,77,292,1,0,0
2021-04-09T09:54:44+00:00,2021-04-09,2021-04,143383314,jijicom,時事ドットコム（時事通信ニュース）,"中国外務省の趙立堅副報道局長は記者会見で、日本政府が原発処理水の海洋放出を正式決定する見通しとなったことを受け、「日本政府は主体的かつ適時に厳格、正確、オープン、透明な形で情報公開し、周辺国と十分協議した上で慎重に決定すべきだ」と述べました。

https://t.co/nHeDhbuGMT",True,https://t.co/nHeDhbuGMT,22,22,1,0,0
2021-04-09T10:06:06+00:00,2021-04-09,2021-04,46282367,mainichijpnews,毎日新聞ニュース,処理水の海洋放出　政府、13日にも決定　福島第1原発事故 https://t.co/Ij0T7ataA0,True,https://t.co/Ij0T7ataA0,25,24,1,0,0
2021-04-09T10:06:10+00:00,2021-04-09,2021-04,49540955,mainichi,毎日新聞,"政府は13日にも福島第1原発の汚染処理水の処分を巡り、関係閣僚会議を開く方針。海洋放出が決定すれば、実際の放出は約2年後になります。
https://t.co/oWPHxOOG2R",True,https://t.co/oWPHxOOG2R,9,11,1,0,0
2021-04-09T10:47:17+00:00,2021-04-09,2021-04,21380944,FNN_News,FNNプライムオンライン,政府が「海洋放出」の方針を４月１３日にも決定へ…福島第一原発にたまり続ける処理水 #FNNプライムオンライン #福島テレビ https://t.co/defLvS62Pl,True,https://t.co/defLvS62Pl,1,7,1,0,0
2021-04-09T10:51:20+00:00,2021-04-09,2021-04,94701166,YoichiTakahashi,高橋洋一（嘉悦大）,科学で決着がついているのに風評被害ってマスコミの問題だろ→福島第一原発の処理水 政府 海洋放出決定の方針固める｜NHK 首都圏のニュース   https://t.co/JLELRwaz7x,True,https://t.co/JLELRwaz7x,2524,8769,0,0,1
2021-04-09T10:53:55+00:00,2021-04-09,2021-04,2584996980,forbesjapan,Forbes JAPAN,"政府は9日、東京電力福島第一原発から出る放射性物質トリチウムを含む処理水を海洋放出する方針を固めた。しかし、漁業関係者は「風評被害が避けられない」と強く反対している。

☑️福島第一原発事故10年は「節目」ではない　M7.3福島県沖地震が私たちに突きつけた現実
https://t.co/IC8FqqY7AD",True,https://t.co/IC8FqqY7AD,5,3,0,0,1
2021-04-09T11:06:37+00:00,2021-04-09,2021-04,2904127170,cao_japan,内閣府,"【丸川大臣・記者会見】本日（４月９日）の動画を掲載しました。
[冒頭発言] 生理の貧困における男女共同参画局や地方公共団体の取組、ジェンダー投資に関する調査研究
[質疑応答] 聖火リレー、ワクチン優先接種、水泳、新型コロナ拡大、原発処理水、政治分野の男女共同参画
https://t.co/v6jGcQFt7D",True,https://t.co/v6jGcQFt7D,3,8,0,1,0
2021-04-09T11:23:36+00:00,2021-04-09,2021-04,836375330768113664,kochigen2017,東京新聞 原発取材班,"政府が方針を決めますが、実際に処理水を放出し、被害を賠償するのは東京電力。おかしな構図です。（小川）

福島第一原発の汚染処理水、政府が海洋放出の方針を決定へ　13日にも関係閣僚会議：東京新聞 TOKYO Web https://t.co/LqmkBrgZ3m",True,https://t.co/LqmkBrgZ3m,383,388,1,0,0
2021-04-09T12:02:40+00:00,2021-04-09,2021-04,536910778,hosono_54,"Goshi Hosono, MP",日本政府は、大亜湾原発から出ている処理水（2002年42兆Bq）について中国政府に説明も協議も求めたことはない。福島の処理水については、日本政府がIAEAにモニタリングへの関与を求めるだけで十分だ。,True,,411,811,0,1,0
2021-04-09T12:17:54+00:00,2021-04-09,2021-04,1150706645883686913,CDPPOLICY,立憲民主党 政策情報,"「国民に対する説明と十分な国民的議論を経てから決定すべき」
立憲民主党は、政府が13日にも関係閣僚会議を開催し、東京電力福島第一原子力発電所のALPS処理水の処分方針を決定しようとしていることについて、経済産業副大臣に申し入れを行いました。
https://t.co/mARuG37CKa",True,https://t.co/mARuG37CKa,7,22,0,1,0
2021-04-09T12:25:57+00:00,2021-04-09,2021-04,914762049481084929,CDP2017,立憲民主党,"政府が13日にも関係閣僚会議を開催して決定しようとしている東京電力福島第一原発の敷地内に貯まり続けるトリチウムなどを含む「ALPS処理水」の処分方針について申し入れました。
https://t.co/3Gg0ivTZBa",True,https://t.co/3Gg0ivTZBa,95,250,0,1,0
2021-04-09T12:36:23+00:00,2021-04-09,2021-04,266194470,akibacsi,笠井あきら,超党派・国会議員「原発ゼロの会」として東電福島第1原発「汚染水の海洋放出は断じて容認しない」と菅首相、梶山経産相宛に要請(4・9)。近藤昭一共同代表(立民)、阿部知子事務局長(立民)とともに出席した私、笠井亮(共産)は「復興に逆行する。断固反対。政府は決定を強行するな」と強く求めました。 https://t.co/bQ8sqjqEKz,True,,179,273,0,1,0
2021-04-09T12:53:03+00:00,2021-04-09,2021-04,96684891,kharaguchi,原口　一博,"「【速報】福島第一原発、汚染水タンクの海洋放出を政府が方針決定　ストロンチウムなどの核種が残る　NHK速報

日本政府は汚染水を太平洋に放流すると言っている」同氏",True,,92,143,0,1,0
2021-04-09T12:58:39+00:00,2021-04-09,2021-04,915831040471556096,kameiakikoweb,亀井あきこ(衆議院議員・立憲民主党）,福島第一原発の汚染水について「アンダーコントロール」と世界に向けて総理がスピーチし、招致した東京五輪&amp;パラリンピック。開催を目前に海洋放出を決定する意味は、これがコントロールの中身ということ？世界はどう評価するだろう。夏の五輪開催に向けて、マイナス要因がまた一つ増えた気がする。,True,,104,232,0,1,0
2021-04-09T13:26:18+00:00,2021-04-09,2021-04,293831202,buchitom,いわぶち友,「汚染水の海洋放出は断じて容認しない」。超党派の「原発ゼロの会」が、菅首相と梶山経済産業大臣宛てに要請。,True,,89,138,0,1,0
2021-04-09T14:11:06+00:00,2021-04-09,2021-04,624214070,JCC_NEWS,JCC株式会社,"JCCテレビすべて
・「ぴあ」全店舗の運営終了へ 役割を
・ 処理水 海洋放出 政府が13日に
・原発処理水 海洋放出 13日にも決
・日本  生理の貧困 企業の[2]
・日本  生理の貧困 企業の[1]
・ワークマン「人気爆発」への道 デザ
https://t.co/LJ0cK6pmtd 92",True,https://t.co/LJ0cK6pmtd,0,0,0,0,1
